date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:00:39	2532/2532	---M-Z	200	added ('OK')	application/x-javascript	etag:%229e4-5e8f5b90-ba5ca724593dd481;gz%22	https://kriyansha.com/assets/vendor/jquery.easing/jquery.easing.min.js	D:/Websites/Kriyansha/kriyansha.com/assets/vendor/jquery.easing/jquery.easing.min.js	(from https://kriyansha.com/)
23:00:40	3663/3663	---M-Z	200	added ('OK')	application/x-javascript	etag:%22e4f-5e8f5b90-cc2ca0288f199f48;gz%22	https://kriyansha.com/assets/vendor/php-email-form/validate.js	D:/Websites/Kriyansha/kriyansha.com/assets/vendor/php-email-form/validate.js	(from https://kriyansha.com/)
23:00:40	35445/35445	---M-Z	200	added ('OK')	application/x-javascript	etag:%228a75-5e8f5b90-6689ae41be50e7a8;gz%22	https://kriyansha.com/assets/vendor/isotope-layout/isotope.pkgd.min.js	D:/Websites/Kriyansha/kriyansha.com/assets/vendor/isotope-layout/isotope.pkgd.min.js	(from https://kriyansha.com/)
23:00:40	15043/15043	---M-Z	200	added ('OK')	application/x-javascript	etag:%223ac3-5e8f5b92-efc0b5d9e045b72c;gz%22	https://kriyansha.com/assets/vendor/venobox/venobox.min.js	D:/Websites/Kriyansha/kriyansha.com/assets/vendor/venobox/venobox.min.js	(from https://kriyansha.com/)
23:00:40	44342/44342	---M-Z	200	added ('OK')	application/x-javascript	etag:%22ad36-5e8f5b90-5c77e05028f0c925;gz%22	https://kriyansha.com/assets/vendor/owl.carousel/owl.carousel.min.js	D:/Websites/Kriyansha/kriyansha.com/assets/vendor/owl.carousel/owl.carousel.min.js	(from https://kriyansha.com/)
23:00:40	14690/14690	---M-Z	200	added ('OK')	application/x-javascript	etag:%223962-5e8f5b8e-1e52b5d498a37973;gz%22	https://kriyansha.com/assets/vendor/aos/aos.js	D:/Websites/Kriyansha/kriyansha.com/assets/vendor/aos/aos.js	(from https://kriyansha.com/)
23:00:41	8359/8359	---M-Z	200	added ('OK')	application/x-javascript	etag:%2220a7-5eb54ad6-28bcd8f201e3c99c;gz%22	https://kriyansha.com/assets/js/main.js	D:/Websites/Kriyansha/kriyansha.com/assets/js/main.js	(from https://kriyansha.com/)
23:00:41	1488/1488	---M-Z	200	added ('OK')	application/x-javascript	etag:%225d0-5eaf1714-8295a12926e452c0;gz%22	https://kriyansha.com/contact.js	D:/Websites/Kriyansha/kriyansha.com/contact.js	(from https://kriyansha.com/)
23:00:42	537868/537868	---M--	200	added ('OK')	font/woff2	etag:%228350c-5e8f5b90-943e5c23ad85800a;;;%22	https://kriyansha.com/assets/vendor/icofont/fonts/icofont.woff2	D:/Websites/Kriyansha/kriyansha.com/assets/vendor/icofont/fonts/icofont.woff2	(from https://kriyansha.com/assets/vendor/icofont/icofont.min.css)
23:00:42	645604/645604	---M--	200	added ('OK')	application/font-woff	etag:%229d9e4-5e8f5b90-c3c4ce6ec7840fb;;;%22	https://kriyansha.com/assets/vendor/icofont/fonts/icofont.woff	D:/Websites/Kriyansha/kriyansha.com/assets/vendor/icofont/fonts/icofont.woff	(from https://kriyansha.com/assets/vendor/icofont/icofont.min.css)
